0.30432417343705914 0.0000904552131507107
0.3185856213124928 0.00005797144332945072
0.3413371254101631 0.00003619194483517395
0.35734656903356543 0.000023809815961843887
0.37410688991599034 0.00001566390915765089
0.40079317936515224 0.000009280486709100375
0.42936690594357796 0.0000053564585070393004
0.4599777376740204 0.000003091610239525356
0.504403596810253 0.0000019300272754497195
0.5530368320416331 0.0000010851449025814788
0.5924867897241146 6.429220665478969e-7
0.6496372557274084 3.710617816057549e-7
0.7461024162908093 2.0322105948256798e-7
0.837319246944717 1.2039296535473768e-7
0.9843920195637538 7.320806369885121e-8
1.1306078011810448 4.115712324685734e-8
1.3292459873020597 2.56901373026889e-8
1.5269721008432762 1.6461543095515384e-8
1.837627996988945 1.1113828093825407e-8
2.2634353882673057 7.503047710735664e-9
2.7880141566627734 5.1996647895538075e-9
3.6819159126545005 3.60292888104098e-9
5.094512357732871 2.84522006260055e-9
7.384965942722076 2.4301252295179334e-9
10.461852394934235 2.4285227534643505e-9
15.891080892724336 2.5569698939852493e-9
25.289960522006826 3.0682368545646345e-9
40.25241807932821 3.982382454724272e-9
59.756311144727604 5.169569103165516e-9
95.12823830041012 7.647622733268121e-9
134.82362108577655 1.0461723615625299e-8
191.09040925250036 1.4690738716023102e-8
264.5931991770999 1.9072705777965997e-8
