246.6930206411746  0.00008490246159606415
263.978542974297  0.00005375774560972766
282.4752438059112  0.000034037825979525675
302.2679891485669  0.000020484970142380346
330.83225346382767  0.000010321088219431819
346.1112264446966  0.000005756336294596084
387.4675120456136  0.0000030511639519391667
433.7653951100778  0.0000014611353335647995
496.68201159411296  6.821402985808886e-7
556.0297632845836  3.615705863378629e-7
651.2166415078532  1.9163571664876764e-7
745.674032861936  9.412542780408703e-8
934.5192145605394  4.39357634314533e-8
1281.8675015407316  1.8060893475251914e-8
1839.525795803975  8.645019803879052e-9
2761.6998133438547  4.818351305931333e-9
3874.675120456136  3.6422389289933568e-9
5687.245304078975  3.0471712761044494e-9
9558.553094685292  3.0442658746047406e-9
15706.464294715586  3.4530623133751416e-9
27616.998133438494  4.798010465029147e-9
48559.533933996645  7.194304778776731e-9
79792.26336320899  1.1066088346226748e-8
125325.43355087846  1.6596321403228656e-8
205932.7837370164  2.5528020360256488e-8
330832.25346382766  4.237515667724148e-8
519620.49765699066  6.686152297218426e-8
834773.4492114162  1.0027114078681283e-7
