0.011600162521598244  2.5233467605384094e-9
0.031970835023957936  2.591248483617249e-9
0.10149869632494782  2.591248483617249e-9
0.19632753027786792  1.986953981826089e-9
0.40756961403988395  1.4836601486729004e-9
0.7883562906520463  1.1376618100195039e-9
1.4207238956524917  8.494929956262879e-10
2.683742923745232  6.015090620910881e-10
4.9514595070773835  4.259165804080045e-10
10.041125400439887  3.536711792634228e-10
18.97944493064883  3.8299759435238454e-10
31.89393906873157  4.994790743379862e-10
58.90322168537007  7.053991400178931e-10
114.04194653887303  1.0230213062066102e-9
182.84324960507607  1.4836601486729004e-9
293.14087032273454  2.0953282063714388e-9
609.2841455622618  3.563646059066465e-9
931.8360398659148  5.032829190543049e-9
1425.422039742187  8.116904659519379e-9
2894.2257713760146  1.5764985475363623e-8
5347.268302509698  2.9035710303925145e-8
8574.26475623512  4.560144274951594e-8
16220.051721762502  8.62481102405385e-8
33720.7284166448  1.7202233701528077e-7
54072.78388538614  2.774361807240452e-7
86711.63583763137  4.594872618133752e-7
212664.82123069483  0.0000010747352234321308
442154.55577861133  0.0000022604816633897193
797843.8423543131  0.000004054224025826418
