0.011450475699382812  2.0796207833370324e-9
0.01839525795803971  2.0778102650822413e-9
0.03022679891485663  2.0759152222621436e-9
0.047475613789974204  2.074193955913011e-9
0.08733261623828437  2.071872510027537e-9
0.18815241799500151  2.0170979251574317e-9
0.3022679891485663  1.8207664105116987e-9
0.4747561378997425  1.4477093704140513e-9
0.7290294928588958  1.1222844055286177e-9
1.2252798573828638  9.628240051491201e-10
1.9244814331018119  8.914886007937017e-10
2.8247524380591122  8.685322728845091e-10
4.053620963418111  9.85407518493822e-10
6.085744643306687  1.2063702642144023e-9
10.461834443918253  1.6343000327469435e-9
16.431842915062738  2.329712066036005e-9
27.616998133438493  3.4935415696419082e-9
43.37653951100787  5.374118531617227e-9
74.56740328619361  8.478131315466384e-9
119.79298107105228  1.3376641078789302e-8
201.33606143505736  2.2202671264468344e-8
338.385515342824  3.685219692854816e-8
622.4688843995452  6.943326665538155e-8
1171.1902572642553  1.2433876704074413e-7
1798.4648772986427  2.012394579224703e-7
3022.6798914856627  3.2564744211929823e-7
4966.82011594114  5.405350225787473e-7
9136.593726391779  0.000001018422658276005
15706.464294715586  0.0000016903171394921384
24669.30206411756  0.000002735626266139047
53148.40014580988  0.000005703341555078745
109449.97993195477  0.000011593495550395834
210634.45423241245  0.000022403001694273488
387467.5120456144  0.000041151607492509753
608574.46433067  0.00006493094929795229
