0.010573565337706028  2.619828001518469e-9
0.014775771727123157  2.6181239050707483e-9
0.02218302462182806  2.616056135214014e-9
0.0393691201840661  2.6131397106437017e-9
0.059105282520013736  2.6110758772572687e-9
0.08064443331014431  2.6094987516191454e-9
0.1000000000000001  2.6084074534779083e-9
0.1397425679532316  2.218670704262097e-9
0.20979701655336597  1.7882011848956209e-9
0.32258971663137126  1.3657977403105902e-9
0.5589910369139216  1.04293076484373e-9
0.9457547838040377  7.347587252534546e-10
1.4542188097918105  5.611962541470025e-10
2.1832343013205207  4.1729030326779754e-10
2.9788486833413605  3.4554867118584735e-10
4.804640520635601  3.100550931097389e-10
8.128952803852522  3.7381909036158085e-10
12.801664345620281  5.018931904638525e-10
19.684194472866192  6.73878056831836e-10
27.50719883729124  8.127657571027854e-10
40.321467714014275  1.1829755770219686e-9
65.03524623914315  1.8659732819862232e-9
102.41902162277341  2.9434404102938876e-9
153.76277600654802  4.520419892371542e-9
242.14920356700094  6.75764341045236e-9
363.5411973117073  1.037812268640849e-8
615.0739524654299  1.8721532973471273e-8
1016.0624816315334  3.033315132577951e-8
1600.1188785178329  4.6580129546658007e-8
2580.861540418082  7.152595544343837e-8
4263.416733863341  1.2228498249531962e-7
7749.494179287965  2.2056427909175452e-7
11915.837376539006  3.479406659096647e-7
19219.27602996101  5.488261963432506e-7
33303.612864384726  9.382183473909041e-7
65035.24623914328  0.0000018340257164467892
107434.03036722771  0.000003052447564041385
195279.8529816355  0.000005505671119133028
338385.51534282474  0.000009162472568706104
586362.3678813287  0.00001652780230954574
859520.1359866324  0.000023418486481469622
