,theta,p,pT,y,xsect_pT_y,error,log10theta,log10p,E,xsect_p_theta,xsect_log10theta_log10p,xsect_pT2_y
330,0.006216454823254445,2.9301331091493,0.018214922781430953,0.5832229775334774,93685.01562027207,4691.36,-2.2064572181448048,0.4668873497930027,5.581055459080562,49185.95919943644,4750.098924552171,2571655.58
331,0.00831752678139614,2.9301331091493,0.024371179601351513,0.5832119113161777,124551.10919598899,4691.25,-2.080005792082965,0.4668873497930027,5.581055459080562,65391.095199143616,8449.510428233132,2555295.05
332,0.01112873071971014,2.9301331091493,0.03260798925900999,0.5831921009764898,165576.8282946074,4691.05,-1.953554366021125,0.4668873497930027,5.581055459080562,86930.17839566221,15029.167754574719,2538899.7
333,0.014890080992445138,2.9301331091493,0.043628307100706226,0.5831566378801324,220099.4857970305,4690.7,-1.8271029399592855,0.4668873497930027,5.581055459080562,115555.34528711907,26730.422720569088,2522438.99
334,0.0199227133395273,2.9301331091493,0.05837234032997435,0.5830931563971382,292546.37417853816,4690.08,-1.7006515138974452,0.4668873497930027,5.581055459080562,153590.9870860398,47537.128537298,2505864.7
335,0.02665630274344128,2.9301331091493,0.07809726569028323,0.5829795267000162,388781.0809028501,4689.05,-1.5742000878356057,0.4668873497930027,5.581055459080562,204115.5702029102,84526.8673500665,2489082.54
336,0.03566574812579499,2.9301331091493,0.10448323491847847,0.5827761548796783,516550.5986259627,4687.06,-1.4477486617737654,0.4668873497930027,5.581055459080562,271196.3754314981,150263.65426879894,2471930.54
337,0.047720255941557,2.9301331091493,0.13977363852741348,0.5824122334209838,686040.7297356544,4683.5,-1.321297235711926,0.4668873497930027,5.581055459080562,360181.0931931774,267019.1464793194,2454113.44
338,0.06384901331932882,2.9301331091493,0.18695901827459446,0.5817612380908096,910529.6056075053,4677.16,-1.1948458096500856,0.4668873497930027,5.581055459080562,478040.93039611797,474174.2877465416,2435104.8
339,0.08542905777463874,2.9301331091493,0.25001414583667636,0.5805974173669929,1207053.2852501574,4665.83,-1.0683943835882461,0.4668873497930027,5.581055459080562,633720.059144796,841049.9661447988,2413969.98
340,0.11430284561740033,2.9301331091493,0.3341937269852538,0.5785190268075759,1596826.0054194608,4645.04,-0.9419429575264058,0.4668873497930027,5.581055459080562,838356.2539980562,1488690.3668735959,2389072.38
341,0.1529355567832783,2.9301331091493,0.4463767065713101,0.5748144554844831,2104743.7696103975,4608.12,-0.8154915314645663,0.4668873497930027,5.581055459080562,1105020.2691637704,2625411.8431339874,2357586.92
342,0.20462556642641266,2.9301331091493,0.5954046662089816,0.5682336155059955,2756499.8871983034,4543.88,-0.6890401054027269,0.4668873497930027,5.581055459080562,1447201.4557219022,4600527.303165776,2314812.13
343,0.27378605287105134,2.9301331091493,0.7922447131275577,0.5566122604950902,3570513.4288317407,4440.09,-0.5625886793408865,0.4668873497930027,5.581055459080562,1874570.0864627545,7973182.967229405,2253415.75
344,0.3663217849841193,2.9301331091493,1.0495258981995452,0.5362973171808515,4540788.55489446,4281.72,-0.43613725327904707,0.4668873497930027,5.581055459080562,2383978.260723892,13566998.116514666,2163257.03
345,0.4901332582385183,2.9301331091493,1.379341004257866,0.5013832416185672,5609770.484797913,4053.68,-0.3096858272172067,0.4668873497930027,5.581055459080562,2945208.904077585,22425854.740420546,2033496.6
346,0.655791221485558,2.9301331091493,1.786755698567818,0.4429760085332059,6644527.128312757,3752.37,-0.1832344011553672,0.4668873497930027,5.581055459080562,3488470.7876594653,35540163.105911694,1859383.22
347,0.8774391840356113,2.9301331091493,2.2535792240907133,0.34906773206036773,7454658.750307709,3385.61,-0.05678297509352694,0.4668873497930027,5.581055459080562,3913801.3556462056,53350013.2268894,1653959.77
348,1.1740009570988634,2.9301331091493,2.702474085440256,0.20575462938860747,7895227.504348309,2943.41,0.06966845096831252,0.4668873497930027,5.581055459080562,4145106.187238703,75600181.6000145,1460740.65
349,1.5707963267948966,2.9301331091493,2.9301331091493,0.0,8008088.421478386,2776.38,0.19611987703015263,0.4668873497930027,5.581055459080562,4204359.766142624,102597900.95332588,1366505.91
350,1e-06,3.5051120678965586,3.5051120678959745e-06,0.6834538077640263,24.826968435609178,4619.3,-6.0,0.5447019080918365,5.903245768940515,14.741264395732387,0.0002739479287244516,3541537.04
351,1.3379855589526716e-06,3.5051120678965586,4.689789329354932e-06,0.6834538077636639,29.389775736007525,4619.3,-5.8735485739381605,0.5447019080918365,5.903245768940515,17.45047752323921,0.0004339023749710521,3133379.1
352,1.7902053559658965e-06,3.5051120678965586,6.274870397205766e-06,0.6834538077630153,38.67084469988335,4619.3,-5.74709714787632,0.5447019080918365,5.903245768940515,22.96120638352515,0.0007638900264564147,3081405.85
353,2.3952689138420964e-06,3.5051120678965586,8.395685975757387e-06,0.683453807761854,51.75370958257437,4619.3,-5.620645721814481,0.5447019080918365,5.903245768940515,30.7292901425062,0.0013678550926710532,3082160.87
354,3.2048352165289827e-06,3.5051120678965586,1.1233306593056387e-05,0.6834538077597753,67.42926879961695,4619.3,-5.49419429575264,0.5447019080918365,5.903245768940515,40.036812467219484,0.002384506351300446,3001309.91
355,4.288023238538737e-06,3.5051120678965586,1.503000200077695e-05,0.6834538077560538,89.22700617079863,4619.3,-5.367742869690801,0.5447019080918365,5.903245768940515,52.9794401847643,0.004221801216975737,2968296.55
356,5.7373131696183086e-06,3.5051120678965586,2.0109925628020663e-05,0.6834538077493912,118.51222516012972,4619.3,-5.241291443628961,0.5447019080918365,5.903245768940515,70.36783607886251,0.007502673336698214,2946610.23
357,7.676442168138276e-06,3.5051120678965586,2.6906790081787235e-05,0.6834538077374642,157.56912461839826,4619.3,-5.114840017567121,0.5447019080918365,5.903245768940515,93.55826639197645,0.013346747174935582,2928055.04
358,1.0270968765104371e-05,3.5051120678965586,3.600089656692297e-05,0.6834538077161124,209.70541258706018,4619.3,-4.988388591505281,0.5447019080918365,5.903245768940515,124.51471633274943,0.023766508094977056,2912502.64
359,1.3742407884163602e-05,3.5051120678965586,4.816867971522251e-05,0.6834538076778882,279.0079887839378,4619.3,-4.861937165443441,0.5447019080918365,5.903245768940515,165.66382407311602,0.04230812727344638,2896155.66
360,1.8387143294248238e-05,3.5051120678965586,6.444899785118122e-05,0.683453807609459,371.20657712335895,4619.3,-4.735485739381602,0.5447019080918365,5.903245768940515,220.40767131929505,0.07531374650198307,2879847.55
361,2.4601732198097645e-05,3.5051120678965586,8.623182841001281e-05,0.6834538074869567,493.86794348076404,4619.3,-4.6090343133197615,0.5447019080918365,5.903245768940515,293.239102080001,0.1340666795159719,2863605.89
362,3.291676240627562e-05,3.5051120678965586,0.00011537694112548501,0.6834538072676525,657.0188047650581,4619.3,-4.482582887257922,0.5447019080918365,5.903245768940515,390.11158124800477,0.23863780276245297,2847270.86
363,4.4042152747073056e-05,3.5051120678965586,0.00015437268104000293,0.6834538068750531,874.0539982979128,4619.3,-4.356131461196082,0.5447019080918365,5.903245768940515,518.9784293831125,0.4247673545229173,2830986.65
364,5.892776436077148e-05,3.5051120678965586,0.0002065484178755656,0.6834538061722194,1162.746022371641,4619.3,-4.229680035134242,0.5447019080918365,5.903245768940515,690.3922476609034,0.7560476301831036,2814705.71
365,7.884449773607815e-05,3.5051120678965586,0.0002763588002156418,0.6834538049140026,1546.7406191724042,4619.3,-4.103228609072403,0.5447019080918365,5.903245768940515,918.3929354071282,1.3456533928697396,2798428.38
366,0.00010549279937374939,3.5051120678965586,0.00036976408347528535,0.6834538026615364,2057.4758196574526,4619.3,-3.9767771830105625,0.5447019080918365,5.903245768940515,1221.647142463631,2.3949799718587883,2782146.66
367,0.00014114784213556825,3.5051120678965586,0.0004947390031841814,0.6834537986291591,2736.761378920864,4619.3,-3.8503257569487226,0.5447019080918365,5.903245768940515,1624.979835106948,4.262412773027281,2765863.78
368,0.00018885377445472195,3.5051120678965586,0.0006619536399742155,0.6834537914103759,3640.202879827046,4619.3,-3.7238743308868827,0.5447019080918365,5.903245768940515,2161.407392320643,7.585698670801583,2749590.5
369,0.00025268362297412315,3.5051120678965586,0.0008856844068214105,0.6834537784872716,4841.689782651564,4619.3,-3.597422904825043,0.5447019080918365,5.903245768940515,2874.8024308039735,13.499521785192536,2733304.18
370,0.0003380870385232187,3.5051120678965586,0.0011850329361517027,0.6834537553522616,6439.535526498047,4619.3,-3.470971478763203,0.5447019080918365,5.903245768940515,3823.5395524838377,24.02300843733555,2717028.08
371,0.00045235557521314213,3.5051120678965586,0.0015855569315856252,0.6834537139358451,8564.382816823862,4619.3,-3.3445200527013634,0.5447019080918365,5.903245768940515,5085.189189187852,42.74844757810749,2700749.07
372,0.0006052452271469138,3.5051120678965586,0.002121452220187075,0.6834536397919609,11389.93865149965,4619.3,-3.2180686266395235,0.5447019080918365,5.903245768940515,6762.891633281611,76.06713991535828,2684467.4
373,0.000809809373547601,3.5051120678965586,0.0028384722976765556,0.6834535070592038,15147.148690421958,4619.3,-3.0916172005776836,0.5447019080918365,5.903245768940515,8993.773213435146,135.34992427635817,2668186.81
374,0.0010835132473112007,3.5051120678965586,0.003797834615765931,0.6834532694403794,20143.005518429658,4619.29,-2.9651657745158437,0.5447019080918365,5.903245768940515,11960.113891552635,240.82569720333436,2651906.62
375,0.0014497250778363027,3.5051120678965586,0.00508144708550727,0.683452844054106,26785.567786586027,4619.29,-2.838714348454004,0.5447019080918365,5.903245768940515,15904.20263174546,428.4802782623487,2635624.0
376,0.0019397112185965128,3.5051120678965586,0.0067989009370807455,0.6834520825260219,35617.28499005473,4619.28,-2.712262922392164,0.5447019080918365,5.903245768940515,21148.12432529942,762.3286081139876,2619341.37
377,0.0025953055990206256,3.5051120678965586,0.009096826762884045,0.6834507192366135,47359.07932302597,4619.27,-2.585811496330324,0.5447019080918365,5.903245768940515,28119.93383927862,1356.2385469027442,2603054.92
378,0.00347248141255861,3.5051120678965586,0.012171412043932238,0.6834482786758121,62969.155857943355,4619.24,-2.4593600702684846,0.5447019080918365,5.903245768940515,37388.575157112115,2412.7489213894546,2586764.61
379,0.0046461299837349986,3.5051120678965586,0.01628514768490328,0.6834439095938664,83720.7756258899,4619.19,-2.3329086442066447,0.5447019080918365,5.903245768940515,49710.059934135825,4292.091067503859,2570464.12
380,0.006216454823254445,3.5051120678965586,0.021789230481591905,0.6834360881139091,111305.92781225436,4619.1,-2.2064572181448048,0.5447019080918365,5.903245768940515,66089.0239155969,7634.936072785972,2554150.04
381,0.00831752678139614,3.5051120678965586,0.029153527347558807,0.6834220862955631,147971.9244452731,4618.95,-2.080005792082965,0.5447019080918365,5.903245768940515,87859.83141882482,13580.565641452999,2537804.82
382,0.01112873071971014,3.5051120678965586,0.03900664318106021,0.6833970209247604,196703.61142863514,4618.67,-1.953554366021125,0.5447019080918365,5.903245768940515,116794.76498249991,24154.736075889912,2521411.68
383,0.014890080992445138,3.5051120678965586,0.052189474001397874,0.6833521511971908,261461.46659579806,4618.18,-1.8271029399592855,0.5447019080918365,5.903245768940515,155245.39850207607,42958.497378847576,2504925.29
384,0.0199227133395273,3.5051120678965586,0.06982672353112301,0.6832718329681284,347495.9701121052,4617.3,-1.7006515138974452,0.5447019080918365,5.903245768940515,206329.25784554696,76391.06902621531,2488273.49
385,0.02665630274344128,3.5051120678965586,0.0934222638507402,0.6831280718262251,461754.23814127775,4615.81,-1.5742000878356057,0.5447019080918365,5.903245768940515,274171.263718511,135817.3121570752,2471328.67
386,0.03566574812579499,3.5051120678965586,0.12498594226388424,0.6828707898775778,613393.2413785483,4612.93,-1.4477486617737654,0.5447019080918365,5.903245768940515,364208.4603751827,241398.54812258476,2453848.93
387,0.047720255941557,3.5051120678965586,0.16720136899121507,0.6824104585377835,814410.7984545688,4607.73,-1.321297235711926,0.5447019080918365,5.903245768940515,483564.67435383616,428835.38813866134,2435419.05
388,0.06384901331932882,3.5051120678965586,0.2236459187161739,0.6815871904400478,1080338.5135170147,4598.47,-1.1948458096500856,0.5447019080918365,5.903245768940515,641461.9531962222,761129.19054495,2415287.79
389,0.08542905777463874,3.5051120678965586,0.2990743311219083,0.6801159894280251,1430846.177262418,4581.95,-1.0683943835882461,0.5447019080918365,5.903245768940515,849579.4346922941,1348785.514210182,2392124.68
390,0.11430284561740033,3.5051120678965586,0.3997724409903779,0.6774905790474126,1889821.6251782046,4553.13,-0.9419429575264058,0.5447019080918365,5.903245768940515,1122100.7635216347,2383538.5801394554,2363621.69
391,0.1529355567832783,3.5051120678965586,0.5339690460291983,0.6728170136770578,2483858.5891967514,4502.93,-0.8154915314645663,0.5447019080918365,5.903245768940515,1474816.2378312428,4191598.387370395,2325845.11
392,0.20462556642641266,3.5051120678965586,0.7122407082103266,0.6645336243827275,3236987.8812674237,4419.1,-0.6890401054027269,0.5447019080918365,5.903245768940515,1921994.3960255757,7308786.860712616,2272397.41
393,0.27378605287105134,3.5051120678965586,0.9477066062424938,0.649962964807992,4157977.365477851,4286.99,-0.5625886793408865,0.5447019080918365,5.903245768940515,2468841.246362822,12561392.05360946,2193704.96
394,0.3663217849841193,3.5051120678965586,1.2554739850768188,0.6246608352356969,5216642.101953787,4088.21,-0.43613725327904707,0.5447019080918365,5.903245768940515,3097434.1745451624,21086190.118111018,2077558.82
395,0.4901332582385183,3.5051120678965586,1.6500085899416586,0.581640620959774,6313176.8023867225,3804.67,-0.3096858272172067,0.5447019080918365,5.903245768940515,3748512.778044442,34143375.46447798,1913073.92
396,0.655791221485558,3.5051120678965586,2.137370122155053,0.5108329325865065,7266048.465197059,3433.74,-0.1832344011553672,0.5447019080918365,5.903245768940515,4314289.995392553,52578503.168732315,1699763.74
397,0.8774391840356113,3.5051120678965586,2.695798259013099,0.39945860801246635,7866224.856206145,2919.45,-0.05678297509352694,0.5447019080918365,5.903245768940515,4670650.816766607,76160135.93713048,1458978.77
398,1.1740009570988634,3.5051120678965586,3.232779596420615,0.23362711661000773,8031612.155822776,2444.95,0.06966845096831252,0.5447019080918365,5.903245768940515,4768851.203884679,104043632.97365141,1242214.62
399,1.5707963267948966,3.5051120678965586,3.5051120678965586,0.0,7990032.1572010275,2236.11,0.19611987703015263,0.5447019080918365,5.903245768940515,4744162.657844629,138488188.11987174,1139768.43
400,1e-06,4.1929189394679085,4.192918939467209e-06,0.7959673461603445,27.324213974769737,4519.47,-6.0,0.6225164663906703,6.335855840606594,18.0825159478245,0.00040198208696566297,3258376.13
401,1.3379855589526716e-06,4.1929189394679085,5.610064990865539e-06,0.7959673461598796,36.68983412856591,4519.47,-5.8735485739381605,0.6225164663906703,6.335855840606594,24.28046096277211,0.0007221978603001399,3270000.81
402,1.7902053559658965e-06,4.1929189394679085,7.506185942562287e-06,0.7959673461590465,45.17051454107891,4519.47,-5.74709714787632,0.6225164663906703,6.335855840606594,29.892773871361875,0.001189643710186825,3008885.93
403,2.3952689138420964e-06,4.1929189394679085,1.004316839395765e-05,0.7959673461575555,59.882368047958444,4519.47,-5.620645721814481,0.6225164663906703,6.335855840606594,39.62872916383059,0.002110144845400361,2981248.83
404,3.2048352165289827e-06,4.1929189394679085,1.3437614277235103e-05,0.7959673461548868,79.61911805327777,4519.47,-5.49419429575264,0.6225164663906703,6.335855840606594,52.69004163411619,0.0037538947316100254,2962546.64
405,4.288023238538737e-06,4.1929189394679085,1.7979333849692488e-05,0.7959673461501086,105.749593756312,4519.47,-5.367742869690801,0.6225164663906703,6.335855840606594,69.98256994108422,0.006671060218267305,2940865.18
406,5.7373131696183086e-06,4.1929189394679085,2.405608905041929e-05,0.7959673461415547,140.64313174458127,4519.47,-5.241291443628961,0.6225164663906703,6.335855840606594,93.07428477436393,0.011870967274689217,2923233.52
407,7.676442168138276e-06,4.1929189394679085,3.2186699754200954e-05,0.7959673461262418,187.21256796690034,4519.47,-5.114840017567121,0.6225164663906703,6.335855840606594,123.89283179455782,0.02114238640492575,2908228.7
408,1.0270968765104371e-05,4.1929189394679085,4.3065339461132254e-05,0.7959673460988284,249.05083647978725,4519.47,-4.988388591505281,0.6225164663906703,6.335855840606594,164.81592943984165,0.03763209844624081,2891546.19
409,1.3742407884163602e-05,4.1929189394679085,5.7620802289589026e-05,0.7959673460497524,331.3425715976012,4519.47,-4.861937165443441,0.6225164663906703,6.335855840606594,219.2746455813573,0.06698832151318158,2875199.22
410,1.8387143294248238e-05,4.1929189394679085,7.70958013568196e-05,0.7959673459618966,440.851095539951,4519.47,-4.735485739381602,0.6225164663906703,6.335855840606594,291.7447862572685,0.11925187274074832,2859112.22
411,2.4601732198097645e-05,4.1929189394679085,0.00010315306886671559,0.7959673458046168,586.5012553910763,4519.47,-4.6090343133197615,0.6225164663906703,6.335855840606594,388.1326033320085,0.21227246135481026,2842868.67
412,3.291676240627562e-05,4.1929189394679085,0.00013801731649431433,0.7959673455230535,780.2469465407485,4519.47,-4.482582887257922,0.6225164663906703,6.335855840606594,516.3489009086253,0.37784024437613933,2826627.0
413,4.4042152747073056e-05,4.1929189394679085,0.00018466517632844168,0.7959673450189978,1037.9619235399905,4519.47,-4.356131461196082,0.6225164663906703,6.335855840606594,686.8985527992536,0.6725258529730659,2810388.9
414,5.892776436077148e-05,4.1929189394679085,0.00024707933910578434,0.7959673441166342,1380.7591041337862,4519.47,-4.229680035134242,0.6225164663906703,6.335855840606594,913.7535866048078,1.1970075875019437,2794161.4
415,7.884449773607815e-05,4.1929189394679085,0.0003305885874879219,0.7959673425012178,1836.7037377745805,4519.47,-4.103228609072403,0.6225164663906703,6.335855840606594,1215.48691795507,2.130441060123614,2777929.74
416,0.00010549279937374939,4.1929189394679085,0.000442322755651267,0.7959673396092912,2443.121412655491,4519.47,-3.9767771830105625,0.6225164663906703,6.335855840606594,1616.7997347556536,3.7916381999138133,2761695.37
417,0.00014114784213556825,4.1929189394679085,0.0005918214585901358,0.7959673344321484,3249.648591861967,4519.47,-3.8503257569487226,0.6225164663906703,6.335855840606594,2150.5402695729194,6.7479159749204625,2745463.64
418,0.00018885377445472195,4.1929189394679085,0.0007918485629942258,0.795967325164,4322.273881368145,4519.47,-3.7238743308868827,0.6225164663906703,6.335855840606594,2860.3782148270716,12.008727074626114,2729230.11
419,0.00025268362297412315,4.1929189394679085,0.0010594819371870898,0.7959673085721114,5748.741151010814,4519.47,-3.597422904825043,0.6225164663906703,6.335855840606594,3804.380379946282,21.370214050861655,2712996.3
420,0.0003380870385232187,4.1929189394679085,0.0014175715200072099,0.7959672788692244,7645.714973927374,4519.47,-3.470971478763203,0.6225164663906703,6.335855840606594,5059.752609030994,38.02818938129565,2696765.16
421,0.00045235557521314213,4.1929189394679085,0.0018966901939998645,0.7959672256949608,10168.272359208362,4519.47,-3.3445200527013634,0.6225164663906703,6.335855840606594,6729.121184125764,67.66843627231071,2680530.64
422,0.0006052452271469138,4.1929189394679085,0.002537744020988358,0.7959671305021205,13522.610812086787,4519.47,-3.2180686266395235,0.6225164663906703,6.335855840606594,8948.942717677717,120.40678082171777,2664297.64
423,0.000809809373547601,4.1929189394679085,0.003395464688587028,0.7959669600874245,17982.816085602095,4519.47,-3.0916172005776836,0.6225164663906703,6.335855840606594,11900.600652408524,214.239489623403,2648064.07
424,0.0010835132473112007,4.1929189394679085,0.004543082326884888,0.795966655010239,23913.233451799188,4519.46,-2.9651657745158437,0.6225164663906703,6.335855840606594,15825.21003734941,381.181269489401,2631829.2
425,0.0014497250778363027,4.1929189394679085,0.006078577606653635,0.7959661088598017,31798.18575857023,4519.46,-2.838714348454004,0.6225164663906703,6.335855840606594,21043.284232152466,678.1831834219628,2615594.29
426,0.0019397112185965128,4.1929189394679085,0.008133046805478992,0.7959651311395602,42281.36509630845,4519.45,-2.712262922392164,0.6225164663906703,6.335855840606594,27980.80337665891,1206.5493806960994,2599355.82
427,0.0025953055990206256,4.1929189394679085,0.010881893783796899,0.7959633808233834,56218.37069306044,4519.42,-2.585811496330324,0.6225164663906703,6.335855840606594,37203.98272230781,2146.4747373484565,2583115.21
428,0.00347248141255861,4.1929189394679085,0.014559803820965125,0.7959602474102819,74746.13457495993,4519.39,-2.4593600702684846,0.6225164663906703,6.335855840606594,49465.216885578826,3818.455125602046,2566866.13
429,0.0046461299837349986,4.1929189394679085,0.019480776316815343,0.7959546379967624,99375.50835740106,4519.32,-2.3329086442066447,0.6225164663906703,6.335855840606594,65764.35158775741,6792.501485541408,2550604.42
430,0.006216454823254445,4.1929189394679085,0.02606492328718157,0.7959445961208935,132113.8253708086,4519.19,-2.2064572181448048,0.6225164663906703,6.335855840606594,87429.79235931998,12082.312732822087,2534322.16
431,0.00831752678139614,4.1929189394679085,0.03487431345989203,0.7959266195055479,175626.72383279126,4518.97,-2.080005792082965,0.6225164663906703,6.335855840606594,116225.59527249417,21490.36693613741,2517995.43
432,0.01112873071971014,4.1929189394679085,0.046660902644714175,0.7958944389691178,233453.96156221555,4518.57,-1.953554366021125,0.6225164663906703,6.335855840606594,154494.28799413962,38221.339654628646,2501601.43
433,0.014890080992445138,4.1929189394679085,0.062430595582254306,0.7958368333554332,310288.9301828242,4517.86,-1.8271029399592855,0.6225164663906703,6.335855840606594,205341.84564815476,67970.79742605406,2485071.04
434,0.0199227133395273,4.1929189394679085,0.0835287961991849,0.7957337207902494,412349.61683627416,4516.67,-1.7006515138974452,0.6225164663906703,6.335855840606594,272883.1844680386,120857.36030489569,2468308.15
435,0.02665630274344128,4.1929189394679085,0.11175448084968242,0.7955491707719387,547847.6929868574,4514.39,-1.5742000878356057,0.6225164663906703,6.335855840606594,362552.59362853057,214841.79502052508,2451121.82
436,0.03566574812579499,4.1929189394679085,0.14951188844583,0.795218924919419,727576.9002462522,4510.33,-1.4477486617737654,0.6225164663906703,6.335855840606594,481493.1150121928,381758.9815933183,2433174.07
437,0.047720255941557,4.1929189394679085,0.20001123306991433,0.7946281541558243,965601.5143007338,4503.06,-1.321297235711926,0.6225164663906703,6.335855840606594,639012.1522876724,677890.777375763,2413868.21
438,0.06384901331932882,4.1929189394679085,0.2675318763438236,0.7935719507728475,1279945.9767340086,4490.12,-1.1948458096500856,0.6225164663906703,6.335855840606594,847037.852873554,1202277.8690106962,2392137.33
439,0.08542905777463874,4.1929189394679085,0.3577615787966164,0.7916855899059628,1693002.9422628307,4467.37,-1.0683943835882461,0.6225164663906703,6.335855840606594,1120389.1439091037,2127758.5888200183,2366105.03
440,0.11430284561740033,4.1929189394679085,0.47821964229285807,0.7883228024295483,2230930.765572354,4428.2,-0.9419429575264058,0.6225164663906703,6.335855840606594,1476377.0033496222,3751475.8763677035,2332537.78
441,0.1529355567832783,4.1929189394679085,0.6387495985339519,0.7823475761815344,2920409.8954178565,4361.65,-0.8154915314645663,0.6225164663906703,6.335855840606594,1932657.9186079912,6570694.914394913,2286036.58
442,0.20462556642641266,4.1929189394679085,0.8520034444169011,0.7717910481911148,3779659.861251074,4256.49,-0.6890401054027269,0.6225164663906703,6.335855840606594,2501289.1416211594,11378149.510906026,2218101.28
443,0.27378605287105134,4.1929189394679085,1.1336747303368322,0.7533240064620979,4799451.762864013,4094.73,-0.5625886793408865,0.6225164663906703,6.335855840606594,3176163.2053876594,19331340.68915784,2116767.55
444,0.3663217849841193,4.1929189394679085,1.5018351904499494,0.7215494493935006,5912717.395331868,3855.25,-0.43613725327904707,0.6225164663906703,6.335855840606594,3912895.9645386776,31864630.85324276,1968497.42
445,0.4901332582385183,4.1929189394679085,1.97378917793144,0.6683074520912169,6965757.417239676,3512.86,-0.3096858272172067,0.6225164663906703,6.335855840606594,4609772.844782251,50227497.627362296,1764564.7
446,0.655791221485558,4.1929189394679085,2.5567854870942277,0.5825290416720772,7729258.713755875,2993.96,-0.1832344011553672,0.6225164663906703,6.335855840606594,5115039.872159027,74569712.04755896,1511518.81
447,0.8774391840356113,4.1929189394679085,3.224793774991566,0.4512869125319083,7997502.428592316,2432.38,-0.05678297509352694,0.6225164663906703,6.335855840606594,5292557.19272724,103235823.99083506,1240002.15
448,1.1740009570988634,4.1929189394679085,3.867146765749985,0.26155901515229185,7795471.251933589,1952.35,0.06966845096831252,0.6225164663906703,6.335855840606594,5158857.757593901,134638680.95194668,1007909.93
449,1.5707963267948966,4.1929189394679085,4.1929189394679085,0.0,7567958.884096247,1713.26,0.19611987703015263,0.6225164663906703,6.335855840606594,5008295.475233473,174887054.75158402,902469.019
450,1e-06,5.015693904331827,5.015693904330991e-06,0.9203781602039894,31.689684246408888,4426.19,-6.0,0.700331024689504,6.907943640617767,23.009127516665597,0.0006118747800791331,3159052.85
451,1.3379855589526716e-06,5.015693904331827,6.710926012120925e-06,0.9203781602033828,39.985475441391166,4426.19,-5.8735485739381605,0.700331024689504,6.907943640617767,29.032504587032257,0.0010329952665565376,2979132.49
452,1.7902053559658965e-06,5.015693904331827,8.97912209141554e-06,0.9203781602022966,54.009238360763106,4426.19,-5.74709714787632,0.700331024689504,6.907943640617767,39.21482596222493,0.0018668763161965288,3007489.92
453,2.3952689138420964e-06,5.015693904331827,1.2013935690381831e-05,0.920378160200352,71.15820158030898,4426.19,-5.620645721814481,0.700331024689504,6.907943640617767,51.666281092828,0.0032909696919422708,2961485.87
454,3.2048352165289827e-06,5.015693904331827,1.6074472459904874e-05,0.9203781601968709,94.37896029047016,4426.19,-5.49419429575264,0.700331024689504,6.907943640617767,68.52632280360548,0.005840170605215253,2935678.31
455,4.288023238538737e-06,5.015693904331827,2.150741201910605e-05,0.9203781601906393,125.45372665943614,4426.19,-5.367742869690801,0.700331024689504,6.907943640617767,91.08897304569979,0.010386885356195497,2916523.07
456,5.7373131696183086e-06,5.015693904331827,2.877660669193939e-05,0.920378160179483,166.89566280995552,4426.19,-5.241291443628961,0.700331024689504,6.907943640617767,121.17897918177768,0.01848835400197442,2899849.6
457,7.676442168138276e-06,5.015693904331827,3.85026841893088e-05,0.9203781601595112,222.0239279921365,4426.19,-5.114840017567121,0.700331024689504,6.907943640617767,161.2063039568139,0.03290822101162525,2883226.62
458,1.0270968765104371e-05,5.015693904331827,5.1516035425810823e-05,0.9203781601237572,295.4803399644163,4426.19,-4.988388591505281,0.700331024689504,6.907943640617767,214.54126106287723,0.05859824910396243,2867848.21
459,1.3742407884163602e-05,5.015693904331827,6.892771145327147e-05,0.9203781600597505,393.15519215661436,4426.19,-4.861937165443441,0.700331024689504,6.907943640617767,285.4606527420931,0.10432093987721912,2851938.53
460,1.8387143294248238e-05,5.015693904331827,9.222428253384006e-05,0.9203781599451653,522.67722755133,4426.19,-4.735485739381602,0.700331024689504,6.907943640617767,379.5035281914692,0.1855634680299612,2833728.89
461,2.4601732198097645e-05,5.015693904331827,0.00012339475820955504,0.9203781597400346,695.4055896729725,4426.19,-4.6090343133197615,0.700331024689504,6.907943640617767,504.91749189330193,0.33033037092284595,2817808.47
462,3.291676240627562e-05,5.015693904331827,0.0001651004045216809,0.9203781593728083,925.5324910566171,4426.19,-4.482582887257922,0.700331024689504,6.907943640617767,672.0071724902756,0.5882384698167448,2802938.29
463,4.4042152747073056e-05,5.015693904331827,0.00022090195699573121,0.9203781587153973,1231.2836906452023,4426.19,-4.356131461196082,0.700331024689504,6.907943640617767,894.0058609279633,1.0470593682019893,2786946.09
464,5.892776436077148e-05,5.015693904331827,0.0002955636283291672,0.9203781575384972,1638.3970451614584,4426.19,-4.229680035134242,0.700331024689504,6.907943640617767,1189.6012040359824,1.8641624772161391,2771648.62
465,7.884449773607815e-05,5.015693904331827,0.0003954598662752253,0.920378155431604,2177.977204268493,4426.19,-4.103228609072403,0.700331024689504,6.907943640617767,1581.377549606967,3.3156552051362915,2753727.23
466,0.00010549279937374939,5.015693904331827,0.0005291195897884103,0.9203781516598329,2897.335281927552,4426.19,-3.9767771830105625,0.700331024689504,6.907943640617767,2103.686374469316,5.901551659856497,2737883.21
